respondent_id,xyz_vaccine,seasonal_vaccine
179,0.0647528167464921,0.642826438196013
180,0.625562639456665,0.724804318976771
181,0.725741599890651,0.884453709847916
182,0.107845346288784,0.224616017168327
183,0.0374692937804847,0.303501336777072
184,0.0897675329808209,0.188227090953081
185,0.032974104313558,0.564378949491595
186,0.0665361304403235,0.219353910656613
187,0.166103632461436,0.401888622126714
188,0.0243821314318809,0.713950690499166
189,0.0941446533513835,0.223499800608712
190,0.136116719405304,0.499857694581577
191,0.108422382579042,0.702630206903248
192,0.0758209707040758,0.146387424963177
193,0.0774237000287454,0.257683547032279
194,0.0164031224693956,0.710948160679426
195,0.127289702117464,0.798878705741159
196,0.302854154405695,0.0831897985841393
197,0.0899453005318345,0.309551397688905
198,0.419385559072639,0.623431763569008
199,0.0295368862060401,0.154757420649246
200,0.0573464928489259,0.490808983438778
201,0.145404717293012,0.636419259922012
202,0.387819087116081,0.575962627777362
203,0.0438362126043113,0.175091198102702
204,0.0677919860781471,0.152773058527464
205,0.240238534859474,0.882716903456459
206,0.704066874900091,0.716275411525922
207,0.111612013856402,0.315298330752721
208,0.166593899089426,0.518092485594982
209,0.0572450151464497,0.33531556638874
210,0.0410793963008729,0.101533231521728
211,0.262898196619049,0.527900903167839
212,0.119876543633347,0.212577881436056
213,0.0571860119566994,0.301532133154899
214,0.201342619060833,0.681661601966199
215,0.073561620274803,0.560236169257972
216,0.0725074214888174,0.385774862475379
217,0.232431331779101,0.537482964151069
218,0.0254695472570523,0.416920094423027
219,0.736647190251417,0.603185481718989
220,0.0620357645685897,0.222560332556063
221,0.166472998450503,0.506473581640073
222,0.083009641927572,0.241169878414753
223,0.476960120066617,0.877214261115532
224,0.103300753845475,0.319749248731918
225,0.120609260288892,0.682146688928095
226,0.10572104600305,0.538462066226129
227,0.402685795646711,0.636934985290374
228,0.0715745498797805,0.264694693694096
229,0.21619331696012,0.564651881377648
230,0.0763568905155189,0.303335192908039
231,0.0710135190391496,0.0669113037448453
232,0.0554541320665156,0.0887079972675625
233,0.0818096855011986,0.220496071800846
234,0.0425182734709134,0.280292961848756
235,0.345613302188534,0.682440717100651
236,0.18129772425962,0.445827882438152
237,0.069196208934382,0.122631122972007
238,0.101997983417494,0.367972750295224
239,0.157720683291945,0.393160063086278
240,0.0868394391658924,0.30562061292589
241,0.107684730048683,0.183329236143301
242,0.177229333370263,0.204364913560723
243,0.199208564520476,0.548066456688958
244,0.0543899662927019,0.231253211655075
245,0.488096877992474,0.67931451863096
246,0.525125412533464,0.929025902840308
247,0.0455742265522135,0.164701005084817
248,0.0571393841362136,0.322742625936127
249,0.0797827995651767,0.260021759044634
250,0.0772153740125373,0.837568344522032
251,0.0882369321213604,0.747437915451127
252,0.0310336593029505,0.363662958326359
253,0.0826550602876527,0.077026361539755
254,0.168030505075115,0.306202650757784
255,0.188323757179725,0.656619958876081
256,0.0732341937915068,0.217562605399659
257,0.0881266443718667,0.255655984907468
258,0.714559457261891,0.915829044774026
259,0.141895876023111,0.170858729297462
260,0.179750530255815,0.281060981544601
261,0.00882815919391474,0.641907495422455
262,0.0602950421564472,0.155028344593231
263,0.194807128218793,0.305910266602967
264,0.0528193158559117,0.219701393306181
265,0.0473229031679588,0.0924622954793009
266,0.0830440339490621,0.28469811989475
267,0.039096651084774,0.263641626209189
268,0.025613565620925,0.413443794307912
269,0.883226267216881,0.357366974397763
270,0.0667132781517485,0.233292443841284
271,0.0990219558181899,0.65587017948785
272,0.0586074242596642,0.244696684797455
273,0.135661014347155,0.223895208625975
274,0.0318616911858799,0.123402079195738
275,0.203918155265015,0.730255453800592
276,0.161804206354858,0.403091961079242
277,0.0796171819009075,0.211193361927543
278,0.0688547273195988,0.3956712321162
279,0.0874777438448634,0.228252204651636
280,0.0600454664423626,0.239593368743206
281,0.0847563885935687,0.228340580000288
282,0.115243155759895,0.647849606191613
283,0.0760718470342984,0.156228833711019
284,0.290186642461323,0.607736686511694
285,0.348561449289674,0.511040475544584
286,0.0344638999005349,0.533435264575851
287,0.0385182178075931,0.14528740399541
288,0.224393340799928,0.363228150652593
289,0.252544054490979,0.329605119292986
290,0.0582695474617087,0.371512921317606
291,0.079147033407044,0.210310726043301
292,0.306727649272312,0.492275419767854
293,0.0882710506950289,0.184722769088532
294,0.185154174937031,0.651657340819963
295,0.141558635199452,0.361539239435043
296,0.211458116580812,0.196287515216988
297,0.0836793136980077,0.245977001826326
298,0.170287164936451,0.620656428093271
299,0.672289837476064,0.669322139773651
300,0.0196788122582479,0.053807003230789
301,0.205521046601039,0.0906989113135467
302,0.0333099442199661,0.114318320948811
303,0.0505905641943133,0.12027553551377
304,0.0812074049750291,0.228494001543468
305,0.433802959582977,0.516846266687374
306,0.0730952524497835,0.212587265665816
307,0.0209452985128795,0.396700685554309
308,0.0887528454420363,0.267678016967484
309,0.0548099122402346,0.241566475216041
310,0.142556485713476,0.382353882348804
311,0.0540302894070209,0.0710609224747293
312,0.701372722785456,0.840008810778932
313,0.416460032924414,0.578418426900168
314,0.172129338682526,0.486158014640275
315,0.154673427528551,0.259784519434552
316,0.175696474230123,0.237549302682922
317,0.126594146977916,0.29768389665316
318,0.0676861811985093,0.0564264253013979
319,0.0745171398208923,0.388211071731811
320,0.0630081971652162,0.704586117758503
321,0.240548073792217,0.691154459780363
322,0.101871834114674,0.43274532806049
323,0.0824596334897405,0.269654813604573
324,0.192868146308955,0.460671684598628
325,0.0778651698135072,0.309907444089334
326,0.115038305084315,0.47925324904612
327,0.0217837038315024,0.813211037581956
328,0.135589371306394,0.234448391032547
329,0.123921494092034,0.484547301413452
330,0.654677913501425,0.79434699288569
331,0.23127379807102,0.11237525147159
332,0.458179851333782,0.578028885698054
333,0.159187619798098,0.0939056403897973
334,0.100879488395665,0.469856984117222
335,0.238518710277947,0.541830297746515
336,0.318301968429345,0.686365638049443
337,0.0690420291362984,0.276382351682701
338,0.0630937900445617,0.47257992733728
339,0.068896312916106,0.294857836640995
340,0.570169007588948,0.380674683584432
341,0.116612262944498,0.115006206109964
342,0.0341671913905068,0.758778151697587
343,0.051269480174814,0.508866122252783
344,0.161719198653737,0.289786099546254
345,0.100440066422775,0.55574008860203
346,0.808262749115491,0.82326988631728
347,0.091549902503512,0.411996694122305
348,0.035933794545675,0.650176608454399
349,0.111161977289242,0.251507024632295
350,0.0622314499644698,0.0883953308036228
351,0.655922808433907,0.79343377582146
352,0.0538770079036192,0.240791595859279
353,0.0263049580931438,0.345745741990021
354,0.103264681178222,0.510801697915589
355,0.165747474494234,0.579306679352645
356,0.175523393233132,0.42679648599919
357,0.126486816718769,0.677293226938345
358,0.0397375992015522,0.401141458522672
359,0.0775677409369664,0.495165025646364
360,0.0945099322439863,0.216961968134
361,0.645932284140002,0.815677682999653
362,0.277145811489747,0.891940039161993
363,0.0661927223558177,0.218592189170244
364,0.09913786531249,0.239536603800301
365,0.105255615925415,0.791018577366716
366,0.037217674806099,0.666904133112392
367,0.0558348987547852,0.450755887204471
368,0.406353099600439,0.657082099855779
369,0.170734467379797,0.271951060580095
370,0.055427910401294,0.196561183164182
371,0.0417528143509094,0.657698398389808
372,0.156582873845782,0.623531729733664
373,0.0790182552186185,0.338110912417514
374,0.0339585632880237,0.773676510952785
375,0.122442206280023,0.323608415952767
376,0.033059860345103,0.300749354476541
377,0.357081656263015,0.290329762003144
378,0.139514161152128,0.0486024907736908
379,0.225409010061241,0.194251600571137
380,0.194612036763288,0.373240893971816
381,0.43889387244727,0.877784806392506
382,0.300564647223746,0.404956094837403
383,0.0902438553404839,0.194069361120943
384,0.845487716777859,0.0837880830415914
385,0.106891729771741,0.264507543229324
386,0.116692319120611,0.177521161515244
387,0.150726923846254,0.283831102470275
388,0.0758765724511732,0.401681763148001
389,0.0450958065846575,0.666755704137316
390,0.426520302282792,0.457572577188923
391,0.589915011513385,0.874566620228879
392,0.0704669239810862,0.267923443596176
393,0.0354620441314835,0.336499045908156
394,0.0685689619047292,0.565818463704085
395,0.0605174425005924,0.634849506278309
396,0.0979610408215244,0.261959785147061
397,0.154041593341302,0.242219955338439
398,0.0247837668496211,0.665609676579629
399,0.245253086268736,0.435635986158277
400,0.304801562582491,0.81481814189214
401,0.099152496503267,0.322120278140336
402,0.0849966314496186,0.23220819548415
403,0.0580499181677856,0.526603749499025
404,0.0262211599632361,0.22265721513352
405,0.139661164785098,0.76678430218758
406,0.0703631068171578,0.222232807358196
407,0.0911081894365354,0.290688750033299
408,0.457009861284271,0.80040012272418
409,0.129335847725989,0.639095613688867
410,0.113907819649049,0.242430036870257
411,0.117707955463897,0.338417394506467
412,0.06231441490541,0.276967903747425
413,0.179579497044917,0.84260216464193
414,0.0873633994232602,0.770817432305687
415,0.0253818721214639,0.169150606267152
416,0.0374431672327713,0.109570589940773
417,0.0184243366959632,0.111099327655437
418,0.154556769685264,0.359853832929873
419,0.222863707457808,0.338520875010381
420,0.061799061392663,0.310134035402229
421,0.0937346469730193,0.275430248483802
422,0.221806542349299,0.267621190089633
423,0.166684953301151,0.284481516071863
424,0.103321100753709,0.0586309611289724
425,0.334123470095787,0.76192364714376
426,0.0323316195511178,0.328031284782608
427,0.231953870898885,0.666424646784607
428,0.0745227607449667,0.267295114350368
429,0.0586168636228593,0.347985894239188
430,0.123057403586244,0.25938996608488
431,0.158804243366264,0.457295030968592
432,0.259638595568282,0.0748532334001933
433,0.677147315031449,0.824242544298031
434,0.510733752744024,0.736350834041113
435,0.0686417784496374,0.263085385182798
436,0.169949892033769,0.568687785529575
437,0.117833544952657,0.0965860426974933
438,0.28580347026614,0.496015308453239
439,0.165977794076536,0.894086594354937
440,0.0797487066727021,0.352569205065428
441,0.207412827689196,0.306380218377626
442,0.132901439795974,0.30013711017535
443,0.469776561876571,0.955287081387807
444,0.0848506460055636,0.735132805673394
445,0.0535140272889255,0.370451558947331
446,0.0743997346837523,0.345837957152498
447,0.605692507262198,0.842050699356235
448,0.0494852836912882,0.340382275833084
449,0.0336815978272072,0.464406808089607
450,0.0331658685996141,0.324524509789276
451,0.0712679634132798,0.285702243380621
452,0.0282764120380595,0.12915193072065
453,0.0692853739121945,0.0976227755984044
454,0.0974410797518562,0.416282924831666
455,0.247501647174101,0.810826911770769
456,0.431068817711721,0.519677578028142
457,0.440894958618058,0.186566576927104
458,0.385029247545758,0.676433407670272
459,0.309808081244114,0.373709234000945
460,0.0871876346885911,0.487539162402239
461,0.142012257581151,0.423527590589448
462,0.430858199921941,0.624709137705248
463,0.136103900268741,0.628616709243189
464,0.0321684971849598,0.349203411571769
465,0.147658426375273,0.810299530456191
466,0.205709627704523,0.618855490317382
467,0.0289259865388326,0.268251813730115
468,0.0196794499612159,0.0746656293121729
469,0.19834410931051,0.897468710181228
470,0.590833201130605,0.919151628546432
471,0.10476817086264,0.293867221689273
472,0.0902014132066741,0.298061742322781
473,0.109362087454107,0.163191840272486
474,0.0821559182040225,0.633404965780795
475,0.552407945161718,0.917871576694023
476,0.0333722146781965,0.448833865456862
477,0.0626375261302736,0.682617676024172
478,0.287184481297752,0.643582149256825
479,0.0252573177573363,0.387576045813611
480,0.0563586474417388,0.109693225220121
481,0.0564428030534613,0.588736469011276
482,0.0694900572236944,0.469512019001695
483,0.208540519469851,0.715549253339242
484,0.194864803869216,0.902059939669371
485,0.453105438580846,0.774355954831228
486,0.0990068283576484,0.311393815063221
487,0.0349990514798726,0.229382421534431
488,0.0380889584953178,0.311448908978202
489,0.220455104845935,0.117293717796661
490,0.192062175637305,0.70217256889354
491,0.777348515782713,0.899944832216281
492,0.13361783422644,0.142928675174038
493,0.151469645943497,0.642596494183194
494,0.70878024221145,0.882508327580548
495,0.119190149562124,0.0658306814813773
496,0.101378788719361,0.196712620686846
497,0.107409126217737,0.200164716607479
498,0.132650916608243,0.37551904974813
499,0.0559206040655326,0.121474790218541
500,0.0747601681830584,0.304759482360123
501,0.457262651318699,0.585001789528733
502,0.0858518512366014,0.254079306409384
503,0.20665526500848,0.212954026225946
504,0.0450892202674666,0.18546600179916
505,0.346104772060249,0.846911226882788
506,0.481533544684005,0.692492977610208
507,0.0730598396215678,0.295144003180942
508,0.228175101927539,0.386120385990961
509,0.0620404879320878,0.845727246853662
510,0.0950056802206461,0.397130122414561
511,0.646201684384524,0.868087478170953
512,0.225032142575721,0.406859803315539
513,0.0522507408294148,0.340508030587117
514,0.077238438641962,0.340488949096021
515,0.132446725606631,0.557104644130279
516,0.263177447267868,0.698324400526676
517,0.0721056442562693,0.547719782262976
518,0.115800501826827,0.205871815497323
519,0.0405606436439181,0.467593994143665
520,0.0785795309854795,0.219558638764333
521,0.131082948396765,0.535595414773992
522,0.665374554066238,0.889340241982416
523,0.0892173300148779,0.872219949692034
524,0.0547283146893666,0.495480658140258
525,0.0642500222280152,0.705982742043139
526,0.426299787044712,0.206761188876441
527,0.154543818858238,0.0616719588710499
528,0.419767021814306,0.622291496373039
529,0.0818462416697161,0.842760511445641
530,0.094055365103101,0.216236103195863
531,0.0970842018566922,0.400615813242323
532,0.118245612777857,0.187116750658513
533,0.061845893695455,0.349068684292861
534,0.112982076917615,0.268126223366586
535,0.0523314572960268,0.317130960377946
536,0.0382427198540182,0.0731610067326957
537,0.0390356049508257,0.151841484754593
538,0.186016263102153,0.535479419110971
539,0.546201092530927,0.802239578653383
540,0.155391207780427,0.796834940818485
541,0.0587051531216146,0.678975419337061
542,0.0428724018687406,0.349895353056269
543,0.0811651575296596,0.292285542193758
544,0.104401750632427,0.210181940481712
545,0.27902934991235,0.673228108757174
546,0.139114838546442,0.838809343729978
547,0.640881656963742,0.838860891495022
548,0.0910932601237579,0.275301685327459
549,0.442631205662835,0.953116129743825
550,0.485529469182637,0.54265428181765
551,0.256049159272807,0.518884578765501
552,0.171755047927848,0.384608324641952
553,0.118106958540306,0.613349847701242
554,0.121720258308625,0.448627829648
555,0.159495215741445,0.404507701279559
556,0.101308808558049,0.23159634339817
557,0.23084284595668,0.163249995500397
558,0.243949746878521,0.36759063642348
559,0.0450072934593985,0.199389127586369
560,0.186820028654711,0.535874300869306
561,0.0141555632050047,0.154894064551771
562,0.191841385668486,0.276400092890961
563,0.0661538386490457,0.121726625569145
564,0.033495242126201,0.304400467966835
565,0.0917119660383494,0.621632960882203
566,0.030327779129772,0.22062236205204
567,0.113835414143547,0.397309009528766
568,0.094449484133041,0.300701010130313
569,0.117469159685968,0.707677626322606
570,0.152758473588723,0.725317642647242
571,0.0781206731486173,0.224264585523878
572,0.122429058103288,0.188609665053187
573,0.353151862966396,0.608802099469767
574,0.0422614601060096,0.257584968822832
575,0.0698406307673395,0.586952098204036
576,0.124825507795763,0.297204395656558
577,0.269513475334434,0.61119450055862
578,0.0417302143493009,0.177821516575319
579,0.232894171700559,0.213189786659773
580,0.0969497865191307,0.400319778433036
581,0.252653789295618,0.506029702776733
582,0.197352023997914,0.317681229409834
583,0.0241893859622914,0.204505044461025
584,0.467293846331421,0.729601128955238
585,0.0838642950454564,0.405803311908051
586,0.102043887041251,0.899569583464825
587,0.145339909670495,0.275768424558683
588,0.129688772358847,0.753999295176742
589,0.0717330509354179,0.321205445313684
590,0.0599117125662209,0.652682878162482
591,0.031973837182997,0.272234966615721
592,0.126699486157533,0.404252395870067
593,0.30396947977777,0.880144209419387
594,0.066459326742588,0.217488302437279
595,0.112022190955059,0.606482750754162
596,0.116976728534418,0.495241056319674
597,0.0749331843514341,0.776244895290849
598,0.0583966619046438,0.0388665181058553
599,0.134412455382699,0.265186404580086
600,0.418569098252295,0.473263432831818
601,0.0643930942446822,0.154336706529116
602,0.473242535381859,0.9192053196332
603,0.0800465782406213,0.092058831068131
604,0.0379187209542932,0.0952170465617534
605,0.10778882783027,0.36967774031702
606,0.0804025476445518,0.210172068689212
607,0.106736240341748,0.237464754896806
608,0.117068830932508,0.337308421516338
609,0.29824454177223,0.664330144849365
610,0.159415102250402,0.174029047852732
611,0.13753308799747,0.197255373350693
612,0.107306601639999,0.660649109645688
613,0.227726876060859,0.457351018801427
614,0.0457313148161637,0.508396504033838
615,0.723015784868468,0.102643284207278
616,0.212648800719592,0.490485279392023
617,0.210990348089568,0.461184769933571
618,0.62382262365793,0.819570460251013
619,0.05622535523434,0.61182001710017
620,0.0900439140261874,0.561823038912355
621,0.290849393832353,0.712508536026663
622,0.0621166578780679,0.232177335175237
623,0.13179061720988,0.509002298317643
624,0.0859820014507255,0.236848014246464
625,0.200476313124593,0.758834130354714
626,0.503768817487685,0.707528610220239
627,0.130387204294786,0.107497950948968
628,0.141224249446287,0.069859782921422
629,0.0718776441354158,0.205564749967875
630,0.114824355458637,0.800351522059658
631,0.106829549072602,0.229262432487198
632,0.131292913226781,0.153382280326721
633,0.0808437132074423,0.205708287881698
634,0.174640083732611,0.382291270246369
635,0.0962431986177703,0.694438076440056
636,0.0603329907457102,0.233707613008863
637,0.237303873902162,0.314066461580206
638,0.0725064232800463,0.357746787924498
639,0.515862703334789,0.892470238457143
640,0.635799545674275,0.803858854486999
641,0.157262534141243,0.331726149149504
642,0.039666862578033,0.278448089008142
643,0.174772321518402,0.817128222218141
644,0.737415924803923,0.705883425535441
645,0.151462755347984,0.468899534022111
646,0.0476823323422993,0.60282613004416
647,0.211887519277071,0.364702308292376
648,0.10437073652699,0.131537126045032
649,0.131097683964844,0.594747154732333
650,0.115991205147104,0.26023638005527
651,0.182971388588902,0.552493984941837
652,0.233474166846411,0.586896698600847
653,0.0466212769978223,0.556386023617811
654,0.107111960763348,0.913030404368303
655,0.0651000599538959,0.294091846311725
656,0.0912677225458607,0.184113643636567
657,0.0631326571938132,0.341951706259263
658,0.122676509032412,0.438080679072525
659,0.278829292705434,0.179657536734952
660,0.101154781756203,0.328756138972517
661,0.0781819301973799,0.408812703681393
662,0.0711731082446309,0.104468393743357
663,0.0437470004345638,0.775444029060323
664,0.392274731057582,0.623210939206544
665,0.0388855323650492,0.151427144691359
666,0.508241266949277,0.480415998582824
667,0.0756977026073559,0.383807261230881
668,0.136406690379905,0.678705175406584
669,0.506413789853465,0.421151669071718
670,0.244628622408615,0.741871541656419
671,0.0668273000559597,0.248911390591961
672,0.0481138956614293,0.10160541972547
673,0.0885226439231038,0.840010276378642
674,0.147606396172339,0.491208944960878
675,0.185618003955531,0.353463622064597
676,0.0747540027973016,0.332576446509399
677,0.0586277571900078,0.480297414031495
678,0.149060250417422,0.78768472837981
679,0.104627126416585,0.626915680557129
680,0.0499466164851413,0.394732013311707
681,0.0543401553258845,0.227587135420025
682,0.189887055331772,0.370966025316798
683,0.171808188825819,0.240058290349356
684,0.118901652771758,0.508698303055307
685,0.25376318000378,0.414045965321798
686,0.13507300000533,0.228148869849251
687,0.0570615293537614,0.486090293850666
688,0.562267748409615,0.674166291270759
689,0.0629815921535613,0.100119560877054
690,0.707784772615201,0.840835440094031
691,0.194088782211284,0.548734080481498
692,0.200757369111924,0.661490580553342
693,0.37920231210074,0.453883863369703
694,0.182149125372913,0.227219241497323
695,0.249750499527891,0.814083207267906
696,0.0741575449531612,0.270693908626174
697,0.27184007255057,0.329751695561336
698,0.619679823674784,0.627806672257675
699,0.0806359257939695,0.236418010787143
700,0.0972648987541444,0.034871707621733
701,0.0501642251564619,0.364098559297937
702,0.724235060628397,0.919084206645481
703,0.0583764971696269,0.282602470993812
704,0.0798987226871403,0.207176626689977
705,0.121212727894025,0.756392233755007
706,0.0752646410169678,0.544662031886039
707,0.616298120040587,0.466519271572675
708,0.0591739590769725,0.164387990945081
709,0.115390176753247,0.188553542982646
710,0.1740119458559,0.300172881807259
711,0.298463210720615,0.279096325746744
712,0.330881716600003,0.913477516725858
713,0.142210221783509,0.283506332762431
714,0.125493641874848,0.150895087635806
715,0.110925494548315,0.373557790235928
716,0.0722973210187352,0.263048130060872
717,0.123481280164945,0.567503247257746
718,0.126920852843634,0.294115439308043
719,0.0785246879432322,0.271076573483869
720,0.0468420406451234,0.223787801447096
721,0.0565318007410307,0.214186174214422
722,0.389402949217742,0.431520374114363
723,0.179108636999141,0.655124771770342
724,0.291218105253785,0.323659813702035
725,0.117793090805922,0.231146210067032
726,0.130492485829587,0.612612439103522
727,0.074269979466243,0.30355055692436
728,0.136490139566808,0.313829115081425
729,0.111649422460535,0.399443910712994
730,0.117586317308756,0.187432203978038
731,0.0722805443520646,0.225149532352244
732,0.206881977327693,0.302750379957497
733,0.0749235084545518,0.33291238265835
734,0.690719001947758,0.764696287775136
735,0.16295681190198,0.984320580950298
736,0.0703911909838747,0.203137375163219
737,0.0698947579130909,0.0472345146810042
738,0.0313486821437976,0.0736511593003719
739,0.139873102643299,0.105210448383913
740,0.0598939005677682,0.443252977750637
741,0.182398267709983,0.611506801963595
742,0.110359600496293,0.87115722733957
743,0.115995747757908,0.921028921338029
744,0.0436971242912888,0.384494092644494
745,0.0351278962730728,0.586884213187208
746,0.0659268551419679,0.831587005502312
747,0.102246060828488,0.498734773208998
748,0.154467296574952,0.0389035367568934
749,0.0741147031484996,0.206192563742774
750,0.0488063003602424,0.244746471765981
751,0.0512663854763503,0.221656833633335
752,0.0373790799556508,0.18114530712135
753,0.703571674200928,0.83853181003944
754,0.0681353460601451,0.221854752021987
